,company,developer,gender,gender2,project_url,title,type_developer,year,final_gender
63,NumFOCUS,Mike Innes,male,male,https://piever.github.io/simpleblog/post/sputnik5/,A modern tool for data exploration based on JuliaDB and WebIO - 2018 - Google Summer of Code Archive,mentor,2018,male
64,NumFOCUS,Shashi Gowda,unisex,male,https://piever.github.io/simpleblog/post/sputnik5/,A modern tool for data exploration based on JuliaDB and WebIO - 2018 - Google Summer of Code Archive,mentor,2018,?
65,NumFOCUS,Christopher Rackauckas,male,male,https://piever.github.io/simpleblog/post/sputnik5/,A modern tool for data exploration based on JuliaDB and WebIO - 2018 - Google Summer of Code Archive,mentor,2018,male
66,DBpedia,Aman Mehta,unisex,male,https://github.com/dbpedia/neural-qa/tree/gsoc-aman,A Neural QA Model for DBpedia - 2018 - Google Summer of Code Archive,student,2018,?
67,DBpedia,Tommaso Soru,male,male,https://github.com/dbpedia/neural-qa/tree/gsoc-aman,A Neural QA Model for DBpedia - 2018 - Google Summer of Code Archive,mentor,2018,male
68,DBpedia,Ricardo Usbeck,male,male,https://github.com/dbpedia/neural-qa/tree/gsoc-aman,A Neural QA Model for DBpedia - 2018 - Google Summer of Code Archive,mentor,2018,male
69,The Processing Foundation,Chan Jun Shern,female,male,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/junshern_gsoc_2018.md,A Platform for Algorithmic Composition on p5.js-sound - 2018 - Google Summer of Code Archive,student,2018,?
70,The Processing Foundation,Jason Sigal,male,male,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/junshern_gsoc_2018.md,A Platform for Algorithmic Composition on p5.js-sound - 2018 - Google Summer of Code Archive,mentor,2018,male
71,FOSSASIA,Sanskar Jethi,,male,https://gist.github.com/stealthanthrax/b895acb99a10a33f315d6cadb2c3a207,A Plug and Play adaptation for SUSI.AI - 2018 - Google Summer of Code Archive,student,2018,?
72,FOSSASIA,RANJAN BALACHANDRA,male,male,https://gist.github.com/stealthanthrax/b895acb99a10a33f315d6cadb2c3a207,A Plug and Play adaptation for SUSI.AI - 2018 - Google Summer of Code Archive,mentor,2018,male
73,FOSSASIA,Nayana Adassuriya,female,female,https://gist.github.com/stealthanthrax/b895acb99a10a33f315d6cadb2c3a207,A Plug and Play adaptation for SUSI.AI - 2018 - Google Summer of Code Archive,mentor,2018,female
74,FOSSASIA,Mario Behling,male,male,https://gist.github.com/stealthanthrax/b895acb99a10a33f315d6cadb2c3a207,A Plug and Play adaptation for SUSI.AI - 2018 - Google Summer of Code Archive,mentor,2018,male
75,FOSSASIA,Sudheesh Singanamalla,,male,https://gist.github.com/stealthanthrax/b895acb99a10a33f315d6cadb2c3a207,A Plug and Play adaptation for SUSI.AI - 2018 - Google Summer of Code Archive,mentor,2018,?
76,INCF,Anton Komissarov,male,male,https://gist.github.com/braintimeException/109f1f43f1e920435444bb58bf3765e3,A PyNN interface to GeNN - 2018 - Google Summer of Code Archive,student,2018,male
77,INCF,Jamie Knight,male,male,https://gist.github.com/braintimeException/109f1f43f1e920435444bb58bf3765e3,A PyNN interface to GeNN - 2018 - Google Summer of Code Archive,mentor,2018,male
78,INCF,Thomas Nowotny,male,male,https://gist.github.com/braintimeException/109f1f43f1e920435444bb58bf3765e3,A PyNN interface to GeNN - 2018 - Google Summer of Code Archive,mentor,2018,male
79,R project for statistical computing,Gregory Brownson,male,male,https://github.com/GregoryBrownson/RobStatTM-GUI,A Shiny User Interface to RobStatTM - 2018 - Google Summer of Code Archive,student,2018,male
80,R project for statistical computing,Matias Salibian Barrera,male,male,https://github.com/GregoryBrownson/RobStatTM-GUI,A Shiny User Interface to RobStatTM - 2018 - Google Summer of Code Archive,mentor,2018,male
81,R project for statistical computing,Doug Martin,male,male,https://github.com/GregoryBrownson/RobStatTM-GUI,A Shiny User Interface to RobStatTM - 2018 - Google Summer of Code Archive,mentor,2018,male
82,The ns-3 Network Simulator Project,Davide Magrin,male,male,http://magr.in/sem/gsoc,A simulation execution manager for ns-3 - 2018 - Google Summer of Code Archive,student,2018,male
83,The ns-3 Network Simulator Project,Dizhi Zhou,,male,http://magr.in/sem/gsoc,A simulation execution manager for ns-3 - 2018 - Google Summer of Code Archive,mentor,2018,?
84,KDE Community,Michael Zhou,male,male,https://community.kde.org/GSoC/2018/StatusReports/MichaelZhou,A Swatches Docker for Krita - 2018 - Google Summer of Code Archive,student,2018,male
85,KDE Community,Boudewijn Rempt,male,male,https://community.kde.org/GSoC/2018/StatusReports/MichaelZhou,A Swatches Docker for Krita - 2018 - Google Summer of Code Archive,mentor,2018,male
86,KDE Community,Scott Petrovic,male,male,https://community.kde.org/GSoC/2018/StatusReports/MichaelZhou,A Swatches Docker for Krita - 2018 - Google Summer of Code Archive,mentor,2018,male
87,MetaBrainz Foundation Inc.,Kartikeya Sharma,male,male,https://blog.musicbrainz.org/2018/08/12/gsoc-2018-a-way-to-associate-listens-with-mbids/,A way to associate listens with MBIDs - 2018 - Google Summer of Code Archive,student,2018,male
88,MetaBrainz Foundation Inc.,Robert Kaye,male,male,https://blog.musicbrainz.org/2018/08/12/gsoc-2018-a-way-to-associate-listens-with-mbids/,A way to associate listens with MBIDs - 2018 - Google Summer of Code Archive,mentor,2018,male
89,NumFOCUS,Ashley Kelly,female,female,https://gist.github.com/AshKelly/9f45a6271a5f76d0b5441fb94005b2da,Accessing SPH data and interpolating onto grids - 2018 - Google Summer of Code Archive,student,2018,female
90,NumFOCUS,Nathan Goldbaum,male,male,https://gist.github.com/AshKelly/9f45a6271a5f76d0b5441fb94005b2da,Accessing SPH data and interpolating onto grids - 2018 - Google Summer of Code Archive,mentor,2018,male
91,NumFOCUS,Matthew Turk,male,male,https://gist.github.com/AshKelly/9f45a6271a5f76d0b5441fb94005b2da,Accessing SPH data and interpolating onto grids - 2018 - Google Summer of Code Archive,mentor,2018,male
92,GNU Project,Diogo Cordeiro,male,male,https://go.diogo.site/gsoc2018,ActivityPub plugin for GNU Social - 2018 - Google Summer of Code Archive,student,2018,male
93,appleseedhq,Kevin Masson,male,male,https://github.com/oktomus/gsoc-2018/blob/master/appleseed-final-report.md,Adaptive image plane sampling proposal - 2018 - Google Summer of Code Archive,student,2018,male
94,appleseedhq,FranÃ§ois Beaune,,male,https://github.com/oktomus/gsoc-2018/blob/master/appleseed-final-report.md,Adaptive image plane sampling proposal - 2018 - Google Summer of Code Archive,mentor,2018,?
95,SPDX,Tushar Mittal,male,male,"https://github.com/spdx/spdx-online-tools/wiki/Online-XML-Editor-for-SPDX-Licenses,-Google-Summer-of-Code-2018",Add a License XML Editor to the Online Tools - 2018 - Google Summer of Code Archive,student,2018,male
96,SPDX,Rohit Lodha,male,male,"https://github.com/spdx/spdx-online-tools/wiki/Online-XML-Editor-for-SPDX-Licenses,-Google-Summer-of-Code-2018",Add a License XML Editor to the Online Tools - 2018 - Google Summer of Code Archive,mentor,2018,male
97,SPDX,Gary O'Neall,male,male,"https://github.com/spdx/spdx-online-tools/wiki/Online-XML-Editor-for-SPDX-Licenses,-Google-Summer-of-Code-2018",Add a License XML Editor to the Online Tools - 2018 - Google Summer of Code Archive,mentor,2018,male
98,Wikimedia Foundation,Yashdeep Thorat,,male,https://yashdeepthorat.com/2018/08/multipageedit-special-page-for-the-mediawiki-page-forms-extension---final-report/,Add a spreadsheet interface for modifying multiple pages to the Page Forms extension - 2018 - Google Summer of Code Archive,student,2018,?
99,Wikimedia Foundation,Yaron Koren,male,male,https://yashdeepthorat.com/2018/08/multipageedit-special-page-for-the-mediawiki-page-forms-extension---final-report/,Add a spreadsheet interface for modifying multiple pages to the Page Forms extension - 2018 - Google Summer of Code Archive,mentor,2018,male
100,Wikimedia Foundation,Nischay Nahata,male,male,https://yashdeepthorat.com/2018/08/multipageedit-special-page-for-the-mediawiki-page-forms-extension---final-report/,Add a spreadsheet interface for modifying multiple pages to the Page Forms extension - 2018 - Google Summer of Code Archive,mentor,2018,male
101,Open Food Facts,Huzaifa Iftikhar,male,male,https://github.com/openfoodfacts/openfoodfacts-androidapp/tree/master/PROJECTS/GSOC-2018-huzaifa,Add Continuous Scan and Thorough Product Addition using OCR in Native Android Application - 2018 - Google Summer of Code Archive,student,2018,male
102,Open Food Facts,Stéphane Gigandet,female,male,https://github.com/openfoodfacts/openfoodfacts-androidapp/tree/master/PROJECTS/GSOC-2018-huzaifa,Add Continuous Scan and Thorough Product Addition using OCR in Native Android Application - 2018 - Google Summer of Code Archive,mentor,2018,?
103,Open Food Facts,Pierre Slamich,male,male,https://github.com/openfoodfacts/openfoodfacts-androidapp/tree/master/PROJECTS/GSOC-2018-huzaifa,Add Continuous Scan and Thorough Product Addition using OCR in Native Android Application - 2018 - Google Summer of Code Archive,mentor,2018,male
104,Beam Community,Gabriel Gatu,male,male,https://github.com/gabrielgatu/mix-dialyzer,Add dialyzer task to Elixir - 2018 - Google Summer of Code Archive,student,2018,male
105,Beam Community,JosÃ© Valim,unisex,male,https://github.com/gabrielgatu/mix-dialyzer,Add dialyzer task to Elixir - 2018 - Google Summer of Code Archive,mentor,2018,?
106,Beam Community,Sean Cribbs,male,male,https://github.com/gabrielgatu/mix-dialyzer,Add dialyzer task to Elixir - 2018 - Google Summer of Code Archive,mentor,2018,male
107,Zulip,Yashashvi Dave,,female,https://gist.github.com/YJDave/df46f970f27b3e051ec64efc31e5b6fb,Add different level of user authentications in streams - 2018 - Google Summer of Code Archive,student,2018,?
108,Zulip,Vishnu K.S,male,male,https://gist.github.com/YJDave/df46f970f27b3e051ec64efc31e5b6fb,Add different level of user authentications in streams - 2018 - Google Summer of Code Archive,mentor,2018,male
109,Python Software Foundation,Sushil Khanchi,male,male,http://khanchi.me/gsoc-summary/,Add dry-run functionality to each write command - 2018 - Google Summer of Code Archive,student,2018,male
110,Python Software Foundation,Pulkit Goyal,,male,http://khanchi.me/gsoc-summary/,Add dry-run functionality to each write command - 2018 - Google Summer of Code Archive,mentor,2018,?
111,Python Software Foundation,Kevin Bullock,male,male,http://khanchi.me/gsoc-summary/,Add dry-run functionality to each write command - 2018 - Google Summer of Code Archive,mentor,2018,male
112,Python Software Foundation,Sean Farley,male,male,http://khanchi.me/gsoc-summary/,Add dry-run functionality to each write command - 2018 - Google Summer of Code Archive,mentor,2018,male
113,Oppia Foundation,Akshay Anand,male,male,https://medium.com/@akshayanand681/google-summer-of-code-with-oppia-b7ef85f9d862,Add Functionality for Skills - 2018 - Google Summer of Code Archive,student,2018,male
114,Oppia Foundation,Sean Lip,male,male,https://medium.com/@akshayanand681/google-summer-of-code-with-oppia-b7ef85f9d862,Add Functionality for Skills - 2018 - Google Summer of Code Archive,mentor,2018,male
115,The Qt Project,Julian Sherollari,male,male,"https://codereview.qt-project.org/#/q/owner:%22Julian+Sherollari%22+,n,z",Add GeoJSON interoperability to QtLocation - 2018 - Google Summer of Code Archive,student,2018,male
116,The Qt Project,Paolo Angelelli,male,male,"https://codereview.qt-project.org/#/q/owner:%22Julian+Sherollari%22+,n,z",Add GeoJSON interoperability to QtLocation - 2018 - Google Summer of Code Archive,mentor,2018,male
117,The Qt Project,Shawn Rutledge,male,male,"https://codereview.qt-project.org/#/q/owner:%22Julian+Sherollari%22+,n,z",Add GeoJSON interoperability to QtLocation - 2018 - Google Summer of Code Archive,mentor,2018,male
118,Boost C++ Libraries,Fady Essam,male,male,https://gist.github.com/FadyEssam/2407043523fcfed32ebc46bd25b59fbb,Add GPU computations to uBLAS - 2018 - Google Summer of Code Archive,student,2018,male
119,Boost C++ Libraries,Stefan Seefeld,male,male,https://gist.github.com/FadyEssam/2407043523fcfed32ebc46bd25b59fbb,Add GPU computations to uBLAS - 2018 - Google Summer of Code Archive,mentor,2018,male
120,Metasploit,Yihang Wang,,male,https://gist.github.com/WangYihang/6a2a64edd57a9f45ee544c3ff91ac51e,Add meta-shell commands for reverse shell session - 2018 - Google Summer of Code Archive,student,2018,?
121,Metasploit,Aaron Soto,male,male,https://gist.github.com/WangYihang/6a2a64edd57a9f45ee544c3ff91ac51e,Add meta-shell commands for reverse shell session - 2018 - Google Summer of Code Archive,mentor,2018,male
122,Ruby,Qiu Chaofan,female,male,https://gist.github.com/ecnelises/9654e59877aa336977c1409ef540e2a9,Add multi-factor authentication to Rubygems. - 2018 - Google Summer of Code Archive,student,2018,?
123,Ruby,AndrÃ© Arko,female,male,https://gist.github.com/ecnelises/9654e59877aa336977c1409ef540e2a9,Add multi-factor authentication to Rubygems. - 2018 - Google Summer of Code Archive,mentor,2018,?
124,Cloud Native Computing Foundation (CNCF),Rohan Gupta,male,male,https://github.com/rohan47/gsoc2018-cncf-rook/,Add Network File System (NFS) as a Rook storage backend - 2018 - Google Summer of Code Archive,student,2018,male
125,Cloud Native Computing Foundation (CNCF),Travs Nielsen,,male,https://github.com/rohan47/gsoc2018-cncf-rook/,Add Network File System (NFS) as a Rook storage backend - 2018 - Google Summer of Code Archive,mentor,2018,?
126,SPDX,Galo Castillo,male,male,"https://github.com/spdx/spdx-online-tools/wiki/Online-SPDX-New-License-Requests-Submittal,-Google-Summer-of-Code-2018",Add New License Submittal Feature to Online Tools - 2018 - Google Summer of Code Archive,student,2018,male
127,SPDX,Rohit Lodha,male,male,"https://github.com/spdx/spdx-online-tools/wiki/Online-SPDX-New-License-Requests-Submittal,-Google-Summer-of-Code-2018",Add New License Submittal Feature to Online Tools - 2018 - Google Summer of Code Archive,mentor,2018,male
128,SPDX,Gary O'Neall,male,male,"https://github.com/spdx/spdx-online-tools/wiki/Online-SPDX-New-License-Requests-Submittal,-Google-Summer-of-Code-2018",Add New License Submittal Feature to Online Tools - 2018 - Google Summer of Code Archive,mentor,2018,male
129,Ruby,Shlok Srivastava,male,male,https://lifeinoss.wordpress.com/2018/08/14/gsoc-with-rubygems/,Add security vulnerability notifications in rubygems - 2018 - Google Summer of Code Archive,student,2018,male
130,Ruby,Hiren Mistry,male,male,https://lifeinoss.wordpress.com/2018/08/14/gsoc-with-rubygems/,Add security vulnerability notifications in rubygems - 2018 - Google Summer of Code Archive,mentor,2018,male
131,Ruby,Saroj Maharjan (zoras),female,female,https://lifeinoss.wordpress.com/2018/08/14/gsoc-with-rubygems/,Add security vulnerability notifications in rubygems - 2018 - Google Summer of Code Archive,mentor,2018,female
132,Boost C++ Libraries,Dattatreya Mohapatra,male,male,https://github.com/BoostGSoC18/ublas-stats/wiki/GSoC-Report,Add statistics and machine learning functions to Boost.uBLAS - 2018 - Google Summer of Code Archive,student,2018,male
133,Boost C++ Libraries,David Bellot,male,male,https://github.com/BoostGSoC18/ublas-stats/wiki/GSoC-Report,Add statistics and machine learning functions to Boost.uBLAS - 2018 - Google Summer of Code Archive,mentor,2018,male
134,Boost C++ Libraries,Mohd Sharique,male,male,https://github.com/BoostGSoC18/ublas-stats/wiki/GSoC-Report,Add statistics and machine learning functions to Boost.uBLAS - 2018 - Google Summer of Code Archive,mentor,2018,male
135,Haskell.org,Alanas Plascinskas,male,male,https://medium.com/@alanas.pla/my-gsoc-2018-experience-689e1368cf61,Add support for deprecating exports - 2018 - Google Summer of Code Archive,student,2018,male
136,Haskell.org,Matthew Pickering,male,male,https://medium.com/@alanas.pla/my-gsoc-2018-experience-689e1368cf61,Add support for deprecating exports - 2018 - Google Summer of Code Archive,mentor,2018,male
137,Haskell.org,Erik de Castro Lopo,male,male,https://medium.com/@alanas.pla/my-gsoc-2018-experience-689e1368cf61,Add support for deprecating exports - 2018 - Google Summer of Code Archive,mentor,2018,male
138,INCF,Afonso Pinto,male,male,https://afonsobspinto.github.io//GSoC2018-NWB-Explorer/,Add support for Neurodata Without Borders 2.0 to Geppetto - 2018 - Google Summer of Code Archive,student,2018,male
139,INCF,Matteo Cantarelli,male,male,https://afonsobspinto.github.io//GSoC2018-NWB-Explorer/,Add support for Neurodata Without Borders 2.0 to Geppetto - 2018 - Google Summer of Code Archive,mentor,2018,male
140,INCF,Giovanni Idili,male,male,https://afonsobspinto.github.io//GSoC2018-NWB-Explorer/,Add support for Neurodata Without Borders 2.0 to Geppetto - 2018 - Google Summer of Code Archive,mentor,2018,male
141,LibreOffice,Shobhan Mandal,male,male,https://github.com/LibreOffice/loeclipse/pull/68,Add Support for Python in LOEclipse Plugin - 2018 - Google Summer of Code Archive,student,2018,male
142,LibreOffice,Samuel Mehrbrodt,male,male,https://github.com/LibreOffice/loeclipse/pull/68,Add Support for Python in LOEclipse Plugin - 2018 - Google Summer of Code Archive,mentor,2018,male
143,LibreOffice,Bjoern Michaelsen,male,male,https://github.com/LibreOffice/loeclipse/pull/68,Add Support for Python in LOEclipse Plugin - 2018 - Google Summer of Code Archive,mentor,2018,male
144,Wikimedia Foundation,Hagar Shilo,female,female,https://gist.github.com/strayblues/8c22a4e3be7cbded4ab1808f8639d945,Adding 'User' search filters to the existing filter menu - 2018 - Google Summer of Code Archive,student,2018,female
145,Wikimedia Foundation,Moriel Schottlender,unisex,male,https://gist.github.com/strayblues/8c22a4e3be7cbded4ab1808f8639d945,Adding 'User' search filters to the existing filter menu - 2018 - Google Summer of Code Archive,mentor,2018,?
146,LibreOffice,Saurav Chirania,male,male,https://chiranias.blogspot.com/2018/08/gsoc-final-report-ui-logger.html,Adding a DSL to the UI testing and improving the generated log file - 2018 - Google Summer of Code Archive,student,2018,male
147,LibreOffice,Xisco Fauli,,male,https://chiranias.blogspot.com/2018/08/gsoc-final-report-ui-logger.html,Adding a DSL to the UI testing and improving the generated log file - 2018 - Google Summer of Code Archive,mentor,2018,?
148,LibreOffice,Markus Mohrhard,male,male,https://chiranias.blogspot.com/2018/08/gsoc-final-report-ui-logger.html,Adding a DSL to the UI testing and improving the generated log file - 2018 - Google Summer of Code Archive,mentor,2018,male
149,Mozilla,Sagar Gupta,male,male,https://medium.com/@sagarvijaygupta/gsoc18-mozilla-autowebcompat-176d4e7ada19,Adding and Improving Functionalities in Autowebcompat - 2018 - Google Summer of Code Archive,student,2018,male
150,Mozilla,Marco Castelluccio,male,male,https://medium.com/@sagarvijaygupta/gsoc18-mozilla-autowebcompat-176d4e7ada19,Adding and Improving Functionalities in Autowebcompat - 2018 - Google Summer of Code Archive,mentor,2018,male
151,FOSSASIA,Saurabh Chaturvedi,male,male,https://gist.github.com/schedutron/901fff8ac5d0896669b360856b875677,"Adding and Improving System Features, Enhancing Organizer Ease-of-Use and Integrating with Social Media and Other Communication Tools - 2018 - Google Summer of Code Archive",student,2018,male
152,FOSSASIA,Aayush Arora,male,male,https://gist.github.com/schedutron/901fff8ac5d0896669b360856b875677,"Adding and Improving System Features, Enhancing Organizer Ease-of-Use and Integrating with Social Media and Other Communication Tools - 2018 - Google Summer of Code Archive",mentor,2018,male
153,FOSSASIA,Dilpreet S.,unisex,female,https://gist.github.com/schedutron/901fff8ac5d0896669b360856b875677,"Adding and Improving System Features, Enhancing Organizer Ease-of-Use and Integrating with Social Media and Other Communication Tools - 2018 - Google Summer of Code Archive",mentor,2018,?
154,FOSSASIA,Nguyễn Hồng Quân,male,male,https://gist.github.com/schedutron/901fff8ac5d0896669b360856b875677,"Adding and Improving System Features, Enhancing Organizer Ease-of-Use and Integrating with Social Media and Other Communication Tools - 2018 - Google Summer of Code Archive",mentor,2018,male
155,FOSSASIA,Mario Behling,male,male,https://gist.github.com/schedutron/901fff8ac5d0896669b360856b875677,"Adding and Improving System Features, Enhancing Organizer Ease-of-Use and Integrating with Social Media and Other Communication Tools - 2018 - Google Summer of Code Archive",mentor,2018,male
156,FOSSASIA,Niranjan Rajendran,male,male,https://gist.github.com/schedutron/901fff8ac5d0896669b360856b875677,"Adding and Improving System Features, Enhancing Organizer Ease-of-Use and Integrating with Social Media and Other Communication Tools - 2018 - Google Summer of Code Archive",mentor,2018,male
157,Matrix.org,Valentin D.,male,male,https://gist.github.com/Zil0/25c54d8380a300bc1dfb8f7e6b03de5f,Adding End-To-End Encryption to matrix-python-sdk - 2018 - Google Summer of Code Archive,student,2018,male
158,Matrix.org,Richard van der Hoff,male,male,https://gist.github.com/Zil0/25c54d8380a300bc1dfb8f7e6b03de5f,Adding End-To-End Encryption to matrix-python-sdk - 2018 - Google Summer of Code Archive,mentor,2018,male
159,GFOSS - Open Technologies Alliance,Rosalie Wagner,female,female,https://gist.github.com/RosaWagner/27b7cc3c0f4fc629ee3cbb08663ab484,Adding Greek glyphs to the open  source font Arima Madurai - 2018 - Google Summer of Code Archive,student,2018,female
160,GFOSS - Open Technologies Alliance,Alexios Zavras (zvr),male,male,https://gist.github.com/RosaWagner/27b7cc3c0f4fc629ee3cbb08663ab484,Adding Greek glyphs to the open  source font Arima Madurai - 2018 - Google Summer of Code Archive,mentor,2018,male
161,GFOSS - Open Technologies Alliance,Emilios Theofanous,male,male,https://gist.github.com/RosaWagner/27b7cc3c0f4fc629ee3cbb08663ab484,Adding Greek glyphs to the open  source font Arima Madurai - 2018 - Google Summer of Code Archive,mentor,2018,male
162,GFOSS - Open Technologies Alliance,Irene Vlachou,female,female,https://gist.github.com/RosaWagner/27b7cc3c0f4fc629ee3cbb08663ab484,Adding Greek glyphs to the open  source font Arima Madurai - 2018 - Google Summer of Code Archive,mentor,2018,female
163,GFOSS - Open Technologies Alliance,Florian Fecher,male,male,https://gist.github.com/grautesk/a8513e1b668be03238140b2cebfe18ac,Adding Greek language support to the open source fonts of the typeface Cantarell - 2018 - Google Summer of Code Archive,student,2018,male
164,GFOSS - Open Technologies Alliance,Alexios Zavras (zvr),male,male,https://gist.github.com/grautesk/a8513e1b668be03238140b2cebfe18ac,Adding Greek language support to the open source fonts of the typeface Cantarell - 2018 - Google Summer of Code Archive,mentor,2018,male
165,GFOSS - Open Technologies Alliance,Emilios Theofanous,male,male,https://gist.github.com/grautesk/a8513e1b668be03238140b2cebfe18ac,Adding Greek language support to the open source fonts of the typeface Cantarell - 2018 - Google Summer of Code Archive,mentor,2018,male
166,GFOSS - Open Technologies Alliance,Irene Vlachou,female,female,https://gist.github.com/grautesk/a8513e1b668be03238140b2cebfe18ac,Adding Greek language support to the open source fonts of the typeface Cantarell - 2018 - Google Summer of Code Archive,mentor,2018,female
167,Open Bioinformatics Foundation,Moritz Beber,male,male,https://medium.com/@synchon_mandal/gsoc-2018-with-open-bioinformatics-foundation-dc201bf945b9,Adding methods to cobrapy for improved constraint-based metabolic modelling. - 2018 - Google Summer of Code Archive,mentor,2018,male
168,Netfilter project,Harsha Sharma,male,female,https://gist.github.com/hs256/b642e53ac2f6b485bc479672381cf6ca,Adding missing features to nftables - 2018 - Google Summer of Code Archive,student,2018,?
169,Netfilter project,Pablo Neira-Ayuso,male,male,https://gist.github.com/hs256/b642e53ac2f6b485bc479672381cf6ca,Adding missing features to nftables - 2018 - Google Summer of Code Archive,mentor,2018,male
170,Open Source Robotics Foundation,Raghavender Sahdev,,male,https://docs.google.com/document/d/1QBHUtTediSPVx-f7GK3NkJbH0fkx7_wqdM994isVWZE/edit?usp=sharing,Adding more motion planning libraries to MoveIt - 2018 - Google Summer of Code Archive,student,2018,?
171,Open Source Robotics Foundation,Mark Moll,male,male,https://docs.google.com/document/d/1QBHUtTediSPVx-f7GK3NkJbH0fkx7_wqdM994isVWZE/edit?usp=sharing,Adding more motion planning libraries to MoveIt - 2018 - Google Summer of Code Archive,mentor,2018,male
172,OpenStreetMap,Thomas Hervey,male,male,https://www.openstreetmap.org/user/Thomas_Hervey/diary/,Adding Notes to iD Editor - 2018 - Google Summer of Code Archive,student,2018,male
173,OpenStreetMap,Bryan Housel,male,male,https://www.openstreetmap.org/user/Thomas_Hervey/diary/,Adding Notes to iD Editor - 2018 - Google Summer of Code Archive,mentor,2018,male
174,OpenStreetMap,Marc Farra,male,male,https://www.openstreetmap.org/user/Thomas_Hervey/diary/,Adding Notes to iD Editor - 2018 - Google Summer of Code Archive,mentor,2018,male
175,Rocket.Chat,Samar Sunkaria,male,male,https://gist.github.com/Sameesunkaria/cc3527a0b7731ba118e5ff480c9d0ee3,Adding support for theming the Rocket.Chat app for iOS - 2018 - Google Summer of Code Archive,student,2018,male
176,Rocket.Chat,Filipe Alvarenga,male,male,https://gist.github.com/Sameesunkaria/cc3527a0b7731ba118e5ff480c9d0ee3,Adding support for theming the Rocket.Chat app for iOS - 2018 - Google Summer of Code Archive,mentor,2018,male
177,Rocket.Chat,Matheus Cardoso,male,male,https://gist.github.com/Sameesunkaria/cc3527a0b7731ba118e5ff480c9d0ee3,Adding support for theming the Rocket.Chat app for iOS - 2018 - Google Summer of Code Archive,mentor,2018,male
178,Godot Engine,Anish Bhobe,male,male,https://gist.github.com/KidRigger/0749d01dc0a7b850dd1483f901427774,Adding support for video decoder modules using GDNative. - 2018 - Google Summer of Code Archive,student,2018,male
179,Godot Engine,Thomas Herzog,male,male,https://gist.github.com/KidRigger/0749d01dc0a7b850dd1483f901427774,Adding support for video decoder modules using GDNative. - 2018 - Google Summer of Code Archive,mentor,2018,male
180,Godot Engine,Hein-Pieter van Braam,,male,https://gist.github.com/KidRigger/0749d01dc0a7b850dd1483f901427774,Adding support for video decoder modules using GDNative. - 2018 - Google Summer of Code Archive,mentor,2018,?
181,Ruby,Tony Arcieri,male,male,https://github.com/ruby/ruby/compare/trunk...NicholasLYang:type-annotations,Adding Type Annotations to Ruby Syntax - 2018 - Google Summer of Code Archive,mentor,2018,male
182,GFOSS - Open Technologies Alliance,Ioannis Daras,male,male,https://nlpbuddy.io/gsoc,Addition of Greek language to Spacy.io - 2018 - Google Summer of Code Archive,student,2018,male
183,GFOSS - Open Technologies Alliance,Panos Louridas,male,male,https://nlpbuddy.io/gsoc,Addition of Greek language to Spacy.io - 2018 - Google Summer of Code Archive,mentor,2018,male
184,GFOSS - Open Technologies Alliance,Markos Gogoulos,male,male,https://nlpbuddy.io/gsoc,Addition of Greek language to Spacy.io - 2018 - Google Summer of Code Archive,mentor,2018,male
185,Sage Mathematical Software System,Sai Harsh Tondomker,female,male,https://saiharsh.github.io/gsoc-spqrtree.html,Addition of SPQR-tree to graph module - 2018 - Google Summer of Code Archive,student,2018,?
186,Sage Mathematical Software System,David Coudert,male,male,https://saiharsh.github.io/gsoc-spqrtree.html,Addition of SPQR-tree to graph module - 2018 - Google Summer of Code Archive,mentor,2018,male
187,Sage Mathematical Software System,Dima Pasechnik,male,female,https://saiharsh.github.io/gsoc-spqrtree.html,Addition of SPQR-tree to graph module - 2018 - Google Summer of Code Archive,mentor,2018,?
188,Sage Mathematical Software System,Meghana M Reddy,female,female,https://indoraptors.wordpress.com/gsoc-2018/,Addition of SPQR-trees to the graph module of Sage Math - 2018 - Google Summer of Code Archive,student,2018,female
189,Sage Mathematical Software System,David Coudert,male,male,https://indoraptors.wordpress.com/gsoc-2018/,Addition of SPQR-trees to the graph module of Sage Math - 2018 - Google Summer of Code Archive,mentor,2018,male
190,Sage Mathematical Software System,Dima Pasechnik,male,female,https://indoraptors.wordpress.com/gsoc-2018/,Addition of SPQR-trees to the graph module of Sage Math - 2018 - Google Summer of Code Archive,mentor,2018,?
191,Apertium,Marc Riera Irigoyen,male,male,http://wiki.apertium.org/wiki/Romanian_and_Catalan/GSOC_2018,Adopting the unreleased Romanian-Catalan pair and upgrading other pairs to the monolingual module system - 2018 - Google Summer of Code Archive,student,2018,male
192,Apertium,Hèctor Alòs i Font,male,male,http://wiki.apertium.org/wiki/Romanian_and_Catalan/GSOC_2018,Adopting the unreleased Romanian-Catalan pair and upgrading other pairs to the monolingual module system - 2018 - Google Summer of Code Archive,mentor,2018,male
193,Apertium,Xavi Ivars,male,male,http://wiki.apertium.org/wiki/Romanian_and_Catalan/GSOC_2018,Adopting the unreleased Romanian-Catalan pair and upgrading other pairs to the monolingual module system - 2018 - Google Summer of Code Archive,mentor,2018,male
